compound_id|flavor_id|flavor_name
16242|814|tropical
16243|34|rose
16243|42|honey
16243|172|herb
16243|245|warm
16243|531|herbal
16244|34|rose
16244|42|honey
16244|44|sweet
16244|162|fresh
16244|848|waxy
16245|21|spicy
16245|531|herbal
16251|123|bitter
16252|643|odorless
16255|643|odorless
16290|5|vegetable
16290|6|potato
16290|59|green
16290|68|earthy
16290|697|raw
16296|21|spicy
16296|44|sweet
16297|21|spicy
16297|137|carrot
16297|531|herbal
16298|54|woody
16298|68|earthy
16298|453|dry
16299|44|sweet
16299|72|berry
16299|89|strawberry
16299|340|bready
16299|362|caramellic
16299|550|jammy
16300|123|bitter
16300|400|citrus peel
16300|685|powerful
16300|796|tangerine
16300|848|waxy
16301|20|coumarin
16301|44|sweet
16301|54|woody
16301|531|herbal
16301|812|tonka
16302|9|clove
16302|44|sweet
16302|54|woody
16302|59|green
16302|202|orris
16303|9|clove
16303|33|floral
16303|41|cinnamon
16303|42|honey
16303|44|sweet
16303|229|spice
16307|34|rose
16307|44|sweet
16307|98|nutty
16307|140|cocoa
16307|684|powdery
16308|141|coffee
16311|98|nutty
16311|140|cocoa
16312|44|sweet
16312|46|lemon
16312|49|orange
16312|50|citrus
16313|294|aromatic
16313|785|strong
16314|59|green
16314|162|fresh
16314|178|licorice
16314|404|clean
16314|674|petroleum
16314|735|rue
16314|830|vegetable skin
16314|848|waxy
16315|643|odorless
16317|294|aromatic
16317|785|strong
16318|31|lily
16318|33|floral
16318|59|green
16318|531|herbal
16318|551|jasmin
16320|15|creamy
16320|18|fatty
16320|21|spicy
16320|33|floral
16320|81|fruity
16320|538|iactonic
16320|848|waxy
16321|18|fatty
16321|57|meaty
16321|95|sulfurous
16321|131|burnt
16321|711|roasted
16327|21|spicy
16327|81|fruity
16327|164|fruit
16327|172|herb
16327|245|warm
16327|531|herbal
16330|48|melon
16331|18|fatty
16331|33|floral
16331|34|rose
16331|68|earthy
16331|495|fungal
16333|18|fatty
16333|48|melon
16333|59|green
16333|84|pear
16335|33|floral
16336|50|citrus
16336|59|green
16336|531|herbal
16336|633|neroli
16337|18|fatty
16337|64|rum
16337|81|fruity
16337|142|cognac
16337|156|ether
16338|44|sweet
16338|81|fruity
16338|773|slightly rose
16338|848|waxy
16342|123|bitter
16351|643|odorless
16354|59|green
16354|110|soapy
16354|162|fresh
16358|59|green
16358|69|apple
16358|81|fruity
16358|84|pear
16358|848|waxy
16396|643|odorless
16408|17|oily
16408|44|sweet
16408|81|fruity
16408|162|fresh
16408|848|waxy
16409|17|oily
16409|18|fatty
16409|50|citrus
16409|59|green
16409|404|clean
16409|434|dairy
16409|631|nasturtium
16412|17|oily
16412|18|fatty
16412|61|beer
16412|62|brandy
16412|64|rum
16412|83|peach
16412|249|wine
16412|848|waxy
16433|59|green
16433|72|berry
16433|81|fruity
16433|83|peach
16433|103|minty
16433|346|buchu
16433|790|sulfury
16433|814|tropical
16449|33|floral
16449|44|sweet
16449|81|fruity
16546|133|cabbage
16546|165|garlic
16552|123|bitter
16572|33|floral
16572|44|sweet
16572|59|green
16572|72|berry
16572|74|cherry
16572|81|fruity
16572|684|powdery
16575|44|sweet
16575|59|green
16575|162|fresh
16575|165|garlic
16575|200|onion
16575|499|gassy
16577|17|oily
16577|33|floral
16577|70|apricot
16577|81|fruity
16578|17|oily
16578|35|violet
16578|44|sweet
16578|81|fruity
16578|84|pear
16578|416|costus
16578|521|hairy
16578|848|waxy
16579|18|fatty
16579|59|green
16579|81|fruity
16579|665|pear skin
